Fechas,Variable,Valores,Periodicidad,Sector
2003-01-01,PLOMO:     Volumen Libras,13943.0,Anual,Externo
2003-01-01,PLOMO:     Precio,0.13,Anual,Externo
2003-01-01,ZINC:     Valor,15.1,Anual,Externo
2003-01-01,ZINC:     Volumen Libras,79898.1,Anual,Externo
2003-01-01,ZINC:     Precio,0.19,Anual,Externo
2003-01-01,AZÚCAR:     Valor,13.2,Anual,Externo
2003-01-01,AZÚCAR:     Volumen Kilos,56932.6,Anual,Externo
2003-01-01,AZÚCAR:     Precio,0.23,Anual,Externo
2003-01-01,CAMARÓN CULTIVADO:     Valor,117.9,Anual,Externo
2003-01-01,CAMARÓN CULTIVADO:     Volumen Kilos,16521.4,Anual,Externo
2003-01-01,CAMARÓN CULTIVADO:     Precio,7.13,Anual,Externo
2003-01-01,CAMARÓN DE EXTRACCIÓN:     Valor,5.0,Anual,Externo
2003-01-01,CAMARÓN DE EXTRACCIÓN:     Volumen Kilos,702.2,Anual,Externo
2003-01-01,CAMARÓN DE EXTRACCIÓN:     Precio,7.13,Anual,Externo
2003-01-01,LANGOSTAS:     Valor,42.0,Anual,Externo
2003-01-01,LANGOSTAS:     Volumen Kilos,1395.0,Anual,Externo
2003-01-01,LANGOSTAS:     Precio,30.11,Anual,Externo
2003-01-01,TILAPIAS:     Valor,16.6,Anual,Externo
2003-01-01,TILAPIAS:     Volumen Kilos,2622.9,Anual,Externo
2003-01-01,TILAPIAS:     Precio,6.33,Anual,Externo
2003-01-01,MELONES Y SANDÍAS:     Valor,35.5,Anual,Externo
2003-01-01,MELONES Y SANDÍAS:     Volumen Kilos,189846.8,Anual,Externo
2003-01-01,MELONES Y SANDÍAS:     Precio,0.19,Anual,Externo
2003-01-01,PIÑAS:     Valor,16.6,Anual,Externo
2003-01-01,PIÑAS:     Volumen Kilos,34744.6,Anual,Externo
2003-01-01,PIÑAS:     Precio,0.48,Anual,Externo
2003-01-01,LEGUMBRES Y HORTALIZAS:     Valor,35.0,Anual,Externo
2003-01-01,LEGUMBRES Y HORTALIZAS:     Volumen Kilos,111429.7,Anual,Externo
2003-01-01,LEGUMBRES Y HORTALIZAS:     Precio,0.31,Anual,Externo
2003-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Valor,22.8,Anual,Externo
2003-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Volumen Kilos,38336.9,Anual,Externo
2003-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Precio,0.59,Anual,Externo
2003-01-01,PUROS O CIGARROS:     Valor,59.4,Anual,Externo
2003-01-01,PUROS O CIGARROS:     Volumen Kilos,5275.1,Anual,Externo
2003-01-01,PUROS O CIGARROS:     Precio,11.26,Anual,Externo
2003-01-01,CIGARRILLOS:     Valor,23.9,Anual,Externo
2003-01-01,CIGARRILLOS:     Volumen Kilos,4891.7,Anual,Externo
2003-01-01,CIGARRILLOS:     Precio,4.89,Anual,Externo
2003-01-01,TABACO:     Valor,11.9,Anual,Externo
2003-01-01,TABACO:     Volumen Kilos,5657.3,Anual,Externo
2003-01-01,TABACO:     Precio,2.1,Anual,Externo
2003-01-01,MANUFACTURAS DE MADERA:     Valor,38.8,Anual,Externo
2003-01-01,MANUFACTURAS DE MADERA:     Volumen Kilos,119452.2,Anual,Externo
2003-01-01,MANUFACTURAS DE MADERA:     Precio,0.33,Anual,Externo
2003-01-01,MUEBLES DE MADERA:     Valor,28.8,Anual,Externo
2003-01-01,MUEBLES DE MADERA:     Volumen Kilos,7229.2,Anual,Externo
2003-01-01,MUEBLES DE MADERA:     Precio,3.98,Anual,Externo
2003-01-01,TEXTILES:     Valor,7.2,Anual,Externo
2003-01-01,TEXTILES:     Volumen Kilos,3509.6,Anual,Externo
2003-01-01,TEXTILES:     Precio,2.04,Anual,Externo
2003-01-01,JABONES:     Valor,34.2,Anual,Externo
2003-01-01,JABONES:     Volumen Kilos,53351.8,Anual,Externo
2003-01-01,JABONES:     Precio,0.64,Anual,Externo
2003-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Valor,20.9,Anual,Externo
2003-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Volumen Kilos,22361.4,Anual,Externo
2003-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Precio,0.94,Anual,Externo
2003-01-01,PAPEL Y CARTÓN:     Valor,20.1,Anual,Externo
2003-01-01,PAPEL Y CARTÓN:     Volumen Kilos,28814.7,Anual,Externo
2003-01-01,PAPEL Y CARTÓN:     Precio,0.7,Anual,Externo
2003-01-01,SUB-TOTAL,982.8,Anual,Externo
2003-01-01,OTROS PRODUCTOS,305.6,Anual,Externo
2003-01-01,TOTAL MERCANCÍAS GENERALES,1288.4,Anual,Externo
2004-01-01,BANANO:     Valor,208.8,Anual,Externo
2004-01-01,BANANO:     Volumen Cajas 40 Lbs.,29098.2,Anual,Externo
2004-01-01,BANANO:     Precio,7.17,Anual,Externo
2004-01-01,CAFÉ:     Valor,277.2,Anual,Externo
2004-01-01,CAFÉ:     Volumen Sacos 60 Kg.,3088.2,Anual,Externo
2004-01-01,CAFÉ:     Precio,89.75,Anual,Externo
2004-01-01,CAFÉ:     Volumen Sacos 46 Kg.,4028.1,Anual,Externo
2004-01-01,CAFÉ:     Precio,68.81,Anual,Externo
2004-01-01,MADERA:     Valor,35.0,Anual,Externo
2004-01-01,MADERA:     Volumen P.T.,38495.8,Anual,Externo
2004-01-01,MADERA:     Precio,0.91,Anual,Externo
2004-01-01,ACEÍTE DE PALMA:     Valor,59.3,Anual,Externo
2004-01-01,ACEÍTE DE PALMA:     Volumen Kilos ,121109.0,Anual,Externo
2004-01-01,ACEÍTE DE PALMA:     Precio,0.49,Anual,Externo
2004-01-01,PLATA:     Valor,5.8,Anual,Externo
2004-01-01,PLATA:     Volumen Onzas Troy,1304.3,Anual,Externo
2004-01-01,PLATA:     Precio,4.46,Anual,Externo
2004-01-01,PLOMO:     Valor,5.4,Anual,Externo
2004-01-01,PLOMO:     Volumen Libras,19446.7,Anual,Externo
2004-01-01,PLOMO:     Precio,0.28,Anual,Externo
2004-01-01,ZINC:     Valor,20.3,Anual,Externo
2004-01-01,ZINC:     Volumen Libras,80186.4,Anual,Externo
2004-01-01,ZINC:     Precio,0.25,Anual,Externo
2004-01-01,AZÚCAR:     Valor,14.9,Anual,Externo
2004-01-01,AZÚCAR:     Volumen Kilos,82688.2,Anual,Externo
2004-01-01,AZÚCAR:     Precio,0.18,Anual,Externo
2004-01-01,CAMARÓN CULTIVADO:     Valor,128.8,Anual,Externo
2004-01-01,CAMARÓN CULTIVADO:     Volumen Kilos,18031.1,Anual,Externo
